Age,duration,Min_balance,spend_per_month
55,211,30665,17798
52,331,12307,28012
53,238,11617,37873
44,164,47211,37081
43,250,10379,34337
44,150,34521,18418
34,82,38267,10001
33,396,36029,30585
52,351,66885,15829
50,273,28093,18284
35,246,48025,6119
34,103,68023,14624
42,121,61137,32056
47,429,21782,45569
31,167,29590,15273
29,139,11627,27239
29,120,24118,33081
38,118,60213,42130
30,101,11536,48664
30,133,48295,14255
30,180,55345,13724
47,676,34505,24157
32,84,26049,41463
31,40,23241,23818
34,1503,35316,35264
48,62,31053,17523
56,384,22499,16615
46,82,37228,34182
29,134,68420,17284
34,292,37758,41133
37,120,24577,23541
37,115,39940,26120
35,234,21132,30454
39,129,67817,20114
48,135,15888,28169
48,101,25660,47796
31,126,37514,31594
51,644,32885,29533
42,161,20684,32922
42,139,25386,31342
42,168,56063,10348
42,111,18125,31288
48,776,54951,21623
29,173,18606,44166
54,65,66780,37802
50,93,63922,37973
43,153,19651,40664
39,223,11482,24182
53,62,57623,44767
34,159,69632,42135
56,141,11178,29778
30,104,28119,16700
30,136,60626,29443
31,376,30360,45532
34,140,28319,7991
56,119,53937,36516
29,117,38221,19977
32,126,39677,15244
42,148,25373,46255
52,4199,49984,36886
30,65,55458,23351
30,76,62103,46636
32,588,49721,33484
30,121,45126,33473
30,151,68317,14604
30,913,59472,24623
48,1111,36928,32492
47,282,48415,41142
30,656,67514,7899
49,265,32277,6959
51,119,34428,12397
32,97,40296,24851
51,76,30233,46570
54,243,23197,33794
33,321,37339,31734
30,162,22074,14276
39,183,17357,36584
58,299,66667,10491
39,179,50645,45360
46,64,40515,6635
60,124,35474,47116
51,335,21360,13343
60,115,20733,47384
54,169,58433,13333
46,90,33915,48437
30,244,23208,40572
58,194,27554,8529
47,819,47431,26203
57,134,60977,46218
49,139,60164,14507
36,120,35567,49206
29,104,16792,28915
54,297,14137,13592
29,91,26216,8184
47,135,43641,38716
56,123,12328,13142
44,136,44129,10559
56,59,10246,47983
31,166,45673,31964
45,545,18009,42701
35,137,49178,43630
37,1505,39143,8113
51,58,34840,13563
29,788,40874,14508
30,230,46874,42988
55,86,12176,7130
46,140,53403,22979
55,212,11452,43917
42,168,51290,39626
41,898,55349,7059
38,318,28796,19013
56,180,26899,41332
33,241,33828,37153
49,238,42846,34396
56,176,68941,20736
56,97,25678,40843
47,43,31494,31674
50,122,27096,49550
29,12,38905,38311
29,119,22701,39380
32,172,10264,10909
31,419,50980,9355
49,575,57694,6724
51,238,68314,45717
45,76,41428,19930
56,107,39813,13385
42,82,46695,21264
51,175,68075,36679
40,156,39366,23907
49,89,44339,12559
31,188,25665,27459
34,181,11362,16654
45,660,13493,31786
31,111,22384,26642
33,946,59385,25856
30,55,49961,29044
49,1532,69436,19460
29,435,19608,8062
44,283,30578,37457
31,202,12609,18266
56,120,14078,8588
52,67,22671,45206
44,394,46105,45552
45,1026,34043,30900
49,114,32787,21826
35,93,31223,44167
34,88,53371,30865
56,87,27287,11002
52,140,19188,43883
50,508,34662,13101
52,91,37513,7769
44,239,22520,30230
32,719,27876,6407
31,71,61315,14062
38,177,22723,39044
39,381,34758,49229
33,381,16584,17153
56,793,54033,44124
44,191,36580,43399
48,45,16717,35481
35,133,41400,7924
29,144,66021,17735
30,114,62921,17701
50,870,23871,18037
31,70,63756,19519
29,87,20350,37967
33,129,42795,46630
31,511,48079,9371
31,500,36473,37534
48,48,28689,37855
48,362,31323,25628
54,121,58006,43803
45,127,61870,8574
31,132,44986,17913
31,161,51955,6234
35,154,19687,22814
30,190,61768,12095
32,68,36764,29921
32,81,39864,45148
47,396,33286,30893
47,274,68352,49643
31,151,65209,6352
54,150,39460,9502
47,227,44804,44674
45,242,10179,41677
32,200,44150,47385
45,360,63516,25434
29,126,61576,22177
37,224,66061,44314
48,271,41857,18185
49,256,63901,45035
33,686,36985,45052
54,415,27517,7241
48,165,36205,25488
30,183,56546,46380
31,301,29332,21069
55,94,42952,9832
55,176,29907,26166
47,42,29723,29942
37,294,13744,19115
55,764,41705,21444
59,93,23833,45460
34,239,10206,20919
55,159,25555,8618
31,231,57902,7772
49,1877,17163,42946
40,77,10225,11535
47,310,33109,44622
34,140,17075,17134
31,142,33328,21076
29,184,58271,40846
48,102,20245,48885
30,169,30938,8265
29,120,25749,13919
54,314,40057,30050
34,189,48844,36205
31,126,55511,9821
55,142,11397,10875
32,148,13421,31261
29,368,12031,34754
29,299,32625,8957
59,196,58411,33378
54,1117,25127,13372
31,280,17637,27587
36,42,49884,6496
36,300,26491,44278
32,160,56439,6231
55,122,67501,25454
50,162,28348,5303
36,379,27857,46099
53,195,17411,40874
30,494,16957,13722
50,129,68796,14051
41,163,55499,17634
50,794,59073,22902
41,36,52186,33774
41,46,26999,13470
31,331,68838,48405
35,153,45052,8191
36,269,40477,49378
57,159,19457,22334
57,202,56350,49887
57,92,33708,7576
31,351,30514,25171
58,239,17101,12236
33,64,18351,35971
33,82,15683,46161
36,97,58980,19870
29,202,52347,45840
30,242,51625,18560
30,360,66538,14528
34,168,37312,18234
39,169,15993,6969
50,118,30581,32994
30,152,38837,26222
29,203,52835,15565
57,136,47956,28427
35,974,50464,34142
31,122,39182,38786
54,343,48820,26786
31,76,69210,22837
30,142,55115,40035
45,93,37541,35924
55,122,44668,47824
51,99,19576,38549
42,41,54344,29971
42,154,36811,31230
51,586,55713,36995
31,1123,36004,17130
45,127,69521,12900
30,87,50264,28142
35,57,30419,22557
47,167,67458,12213
32,138,47369,21394
32,491,15606,35348
44,111,32041,26216
37,78,64637,20074
32,40,12146,5107
59,34,61628,43075
44,83,24718,35301
46,306,60653,13594
40,95,25814,8367
33,67,47429,14912
34,644,29297,6364
33,57,61906,44643
59,140,53106,45244
56,119,36333,48354
33,576,56596,44127
33,579,39104,14293
53,136,40506,10183
48,336,33058,12037
41,313,41014,33747
59,1241,60441,22600
46,147,30388,27497
34,136,61395,30098
30,73,10213,16910
38,119,56501,21600
46,134,19059,43322
46,109,62955,13431
46,739,67560,43737
29,65,27308,46627
41,326,65946,33177
34,314,65071,42048
39,80,33276,44136
47,252,48459,13328
33,227,54333,23650
39,158,37596,16259
29,164,21083,47415
54,86,66837,26267
51,246,56105,34490
29,77,66960,29116
51,393,22846,21201
29,296,51678,32878
45,234,42302,33975
30,90,51266,27122
34,305,18905,34152
30,82,22787,11140
30,54,61602,36979
30,254,28558,47261
29,520,59090,28855
56,157,59855,16431
48,119,56344,42281
48,192,59553,20387
46,229,25934,7403
35,16,17901,5742
47,215,58649,22811
34,107,57970,26802
49,125,42988,12911
51,146,43991,28819
30,705,51826,34857
29,33,27237,38284
42,205,60641,43336
47,94,38483,34538
59,73,26509,41914
35,107,66455,29316
47,77,24346,37825
37,177,62291,12558
34,944,19844,17765
37,139,33207,10297
50,119,53864,10909
59,492,20163,28921
50,213,26987,9531
34,82,38557,38283
37,125,51748,32720
56,83,22665,30427
56,115,41850,18435
35,1258,14201,21911
51,80,40772,46067
29,190,25596,40260
55,188,53295,18015
37,82,66928,17886
33,115,13310,7353
33,78,17048,15536
47,362,50248,35988
47,528,21337,31461
31,73,56211,26131
32,136,39785,17504
46,119,57878,22948
46,314,12336,39893
54,150,37877,24283
59,79,21258,45271
54,257,12509,14834
59,69,12692,41853
31,129,55312,7238
38,1329,46400,23856
49,66,17929,10885
30,358,11153,11200
29,73,67537,8781
30,55,35157,7722
29,268,45414,46533
29,63,65014,13467
30,111,28206,23856
30,72,19775,44040
38,73,56070,22276
57,160,65078,10924
48,67,54321,26978
35,65,58560,40590
58,101,65128,16153
39,192,18246,30982
58,286,13430,12444
49,109,29624,36693
40,73,14365,17014
40,85,68116,12586
52,78,24997,48563
34,64,11830,11196
30,197,10708,15062
33,64,66929,31829
45,46,47724,25224
33,278,54940,6702
30,1197,32800,17038
29,164,69415,30864
36,171,14877,16148
31,168,51092,13992
34,114,13403,14023
54,220,22788,5658
34,72,58577,35913
59,92,15201,38363
53,58,22186,23240
38,131,13899,16932
38,80,33336,33818
54,92,26539,11202
32,205,24229,49467
34,168,56625,11776
53,565,45383,27266
38,572,46959,21499
34,336,37625,24778
48,232,62727,7959
48,251,58014,19416
52,239,29196,32106
31,243,39493,43308
30,147,48535,12059
53,91,50830,27426
59,217,51021,28556
56,149,39716,24216
32,128,44552,6906
49,112,63035,18904
31,742,64981,13464
32,200,50807,36161
30,55,53592,22723
29,604,55145,15296
30,22,26994,33505
45,239,63557,31398
29,137,22727,45727
31,119,13505,25378
32,1809,24563,5403
32,47,51947,15731
58,48,27159,7035
30,65,39979,47908
33,102,44399,16570
37,180,66267,47676
37,243,37175,18073
52,79,48215,11612
31,187,66793,17671
59,120,40576,10877
56,142,65910,20384
29,101,51668,43199
36,508,27125,20003
37,163,39625,28101
47,27,48406,31451
48,651,21473,31934
36,71,11354,42364
56,233,31219,12151
49,557,66093,46969
33,247,66655,39613
36,208,67267,46541
31,379,26849,39305
31,295,40043,6727
37,212,19171,7216
39,115,38994,25970
52,77,42827,27162
31,238,65767,14512
30,81,48782,25447
47,251,12610,18736
33,374,41445,43963
45,117,30156,33667
32,73,37435,38385
42,361,64793,18344
32,107,28199,32473
32,72,29237,22311
31,171,64222,41801
36,66,57921,15546
57,199,34072,21263
48,209,47966,23506
48,239,67435,47314
52,69,53728,20810
29,152,36462,14409
29,198,48162,7698
57,195,42063,8165
52,234,24984,26819
55,385,13905,28285
48,371,41780,43444
34,50,62488,14139
30,714,29715,33222
55,629,35587,42791
53,91,34040,31956
35,10,57627,31105
37,132,37608,18120
60,155,37312,10106
53,1241,31215,5116
30,217,37114,8554
32,219,42978,11998
33,28,10574,32415
53,61,40583,21098
59,80,61139,31364
40,117,51745,45064
48,607,31264,23519
59,186,49005,49240
47,538,63526,37162
39,337,15067,11088
60,527,41394,19475
59,73,25866,16443
30,173,19532,13113
51,81,55329,20149
31,291,31778,29851
60,222,17377,37149
42,277,49248,40183
48,175,12928,48731
32,309,67754,46013
41,97,31210,41895
59,511,33423,9473
39,55,59944,43091
41,173,66521,31586
40,82,43937,25528
34,346,21370,9687
39,215,32070,11471
39,347,59667,25922
60,154,28537,43260
43,618,43003,33106
55,203,50212,6915
44,460,34817,15053
40,105,40242,9954
33,157,51755,33381
30,122,62447,30663
31,129,33167,31560
33,661,52308,18281
36,296,41696,25418
39,323,60941,18358
39,112,14413,7146
47,78,64044,48857
44,79,45578,25369
35,30,55483,42442
29,602,34877,36593
58,75,42109,44232
42,332,52821,6767
36,314,31664,41854
31,121,34088,45149
52,436,67582,13445
30,186,57284,22641
31,270,54134,6410
39,123,41523,18536
36,215,20639,38002
45,105,63326,6930
30,192,37831,25494
56,263,36469,20244
31,143,47975,14568
36,153,57024,30223
34,289,56113,44814
57,34,37317,38057
37,239,20820,16924
34,78,53969,10646
32,309,48123,34282
30,353,35305,29867
49,145,49188,27779
48,246,33970,13873
31,101,21312,26587
35,222,56277,36485
35,166,41672,11744
45,98,20111,46869
40,140,12699,16361
31,58,54670,23783
51,547,55833,35762
30,132,64493,12920
39,155,35982,18158
33,120,27585,14716
57,379,66860,11800
32,182,24624,24206
46,195,52768,25657
46,177,61705,23820
48,90,45365,31378
36,263,23633,37937
33,398,18312,21385
32,160,17243,39739
32,82,34816,24735
54,207,18574,29942
53,160,49148,22187
31,109,67378,28514
31,142,31837,48326
32,197,41548,24436
32,9,57412,31051
36,148,50822,37503
54,209,62819,36113
45,94,55636,13520
32,1366,47177,32817
32,124,21568,40968
32,121,62954,25045
39,306,32856,45117
31,173,18275,46188
52,268,49925,5044
58,155,34112,48051
35,176,68564,42253
48,112,34621,7508
35,873,30397,31801
51,135,44207,49952
52,208,36965,30448
31,138,50569,22144
60,148,12669,39926
45,200,65525,7764
45,311,40329,29627
36,56,50014,7782
52,116,47906,29964
47,139,27416,7469
35,87,43085,10950
33,61,33309,6903
46,626,21287,29859
47,103,69927,41630
35,116,16590,45849
29,162,27492,19356
29,109,55485,46844
30,48,60678,19533
50,540,26325,25376
31,122,19295,38515
40,342,48017,30649
33,191,59940,28716
35,288,52643,15525
39,209,24520,39823
42,91,65533,17841
31,196,69507,17065
48,110,56452,20734
41,115,25739,42557
42,57,38868,43765
57,102,38366,29909
57,88,64344,38671
30,68,54642,46824
32,78,67019,29189
40,160,45567,19593
36,472,48642,33064
37,205,40490,13578
33,63,51089,8187
35,132,13410,6263
33,85,54017,29764
33,425,29701,44116
31,50,68416,27961
44,363,20184,23546
29,129,42485,24978
30,66,10154,6671
37,121,18398,14759
46,143,52029,40332
41,145,29748,14444
31,99,28410,45738
45,112,36284,30474
59,337,29606,26361
35,961,26728,21942
32,87,18229,43769
50,73,60223,47426
35,463,17807,31433
30,67,48055,9166
37,103,69319,40146
49,234,64303,30730
58,74,39220,35560
37,220,45723,15947
58,75,47188,13912
50,79,48360,20795
47,80,25879,10199
29,48,38170,45688
35,83,18954,23979
44,136,40798,12531
33,417,61031,40213
58,129,68105,30948
50,343,20551,5615
50,119,66081,33482
60,600,57240,49019
47,149,64942,23523
58,129,44823,23210
57,932,31548,12467
60,93,10242,41217
56,160,38002,28297
30,113,45293,44703
39,84,50502,32974
56,147,51457,19585
37,101,19461,6694
39,125,13958,27514
52,97,23995,35587
35,90,40387,42231
30,167,31169,5637
47,96,20843,48560
35,123,26050,32815
53,106,19231,12782
35,91,12808,34298
58,26,58506,9967
57,84,13484,11035
53,342,10748,34125
35,472,27462,41224
37,108,18036,22385
53,62,39496,22778
35,67,35539,42984
32,143,50722,30471
53,152,20986,10152
48,104,66745,23356
47,110,48235,21018
40,40,49469,25214
30,176,58919,13602
59,272,52134,37667
29,122,22815,6732
58,59,62555,18092
58,57,69255,20798
45,463,12298,21908
38,301,20211,17701
53,343,61482,38663
32,508,21498,14948
37,102,58170,42789
42,72,34831,33760
47,1152,65133,37296
59,284,40142,49671
53,14,38966,49039
44,425,54750,5247
47,157,31378,47007
39,116,29720,23475
47,115,29193,11466
29,146,24208,25986
54,72,14603,34666
50,72,30784,42603
48,72,53565,42611
54,140,25399,11187
55,88,19359,8214
43,90,58380,7864
49,150,15498,35358
42,159,61407,12718
32,606,55596,5160
33,177,44585,35105
56,250,41001,19802
48,248,48404,19721
48,132,22510,42960
59,93,54502,33765
37,121,23179,11626
40,94,17177,20765
31,65,62556,37805
51,201,25863,32352
51,324,23889,29697
57,154,23177,29116
47,362,68454,35788
38,124,16287,35275
44,140,69686,42371
42,14,56891,46004
42,386,36298,28961
56,476,34882,26977
52,42,41184,17898
40,366,46883,10290
31,74,36814,24308
40,23,45017,26105
56,228,60227,16785
33,112,45472,18289
52,115,39101,16889
47,57,48989,6421
37,15,24325,37297
29,728,42733,10285
35,66,47622,9565
45,262,68147,37966
51,72,56820,19226
48,9,53815,25198
30,99,63800,30766
32,11,66753,14706
29,9,68972,22484
45,213,61614,24177
49,211,67054,16870
33,422,20231,12310
34,68,69774,30292
59,105,45983,33761
32,69,61582,14996
31,111,18383,28477
49,36,37931,31205
42,169,17076,19145
30,205,57388,24460
44,734,13039,14591
44,484,14780,18195
30,14,69616,6358
29,235,61331,23689
40,256,25154,42571
35,69,67919,33711
50,69,10703,21358
42,692,32321,16220
40,296,35165,26092
55,232,23684,26210
32,151,27976,5858
58,164,54432,25293
33,198,55386,45934
58,454,69545,25674
41,114,38587,43855
53,64,43426,14868
52,84,59133,25452
35,203,12240,13619
34,81,65821,11629
30,731,35884,40189
46,184,60239,12705
32,433,22272,24129
45,361,47117,31293
55,304,45025,44780
52,160,21933,28519
57,101,13551,18509
54,53,69502,21292
59,323,14933,41219
37,97,26367,16442
32,340,12357,26627
50,54,22173,17931
46,251,68450,26553
35,87,46086,11923
52,454,35956,14983
52,171,45257,11277
47,134,22958,37698
47,265,40969,39275
55,280,30341,28548
29,62,37909,22959
57,41,36522,37025
35,318,49518,10176
57,131,48305,38955
57,365,41975,35939
47,89,24167,25910
33,207,24227,37976
45,105,12217,34250
45,99,35876,9452
51,197,12947,34711
54,484,54766,23500
39,93,52781,24637
57,153,20676,30188
36,630,49163,29816
31,81,45476,44775
45,141,68203,48922
43,67,58581,24299
36,73,58530,20543
55,106,12064,15255
49,160,43264,26290
31,50,26265,35984
59,163,55962,26597
36,770,13069,27282
53,313,42394,13757
48,348,37126,30106
50,106,41891,6513
43,648,42921,16045
34,256,63258,8558
32,56,56479,43683
41,335,51449,27296
57,342,47680,31919
38,109,46792,47261
40,159,33540,32986
41,124,11511,21596
46,378,10315,32684
41,139,60100,48905
37,170,47324,32799
53,51,51005,20284
59,68,59970,49918
54,56,25910,44286
60,115,14824,11704
39,714,15218,20944
54,43,32798,23953
59,168,46235,33238
53,67,55842,6749
47,36,36976,40598
31,119,65732,48595
38,153,20767,42785
59,431,64195,45036
57,127,31502,21093
29,63,54789,39937
59,618,35118,48680
56,202,62084,7299
40,392,52568,39752
59,226,32479,10771
59,144,56253,5113
44,56,33878,30602
45,121,15895,39324
45,390,56992,25430
56,75,69853,9026
43,99,33182,14603
43,108,50464,11657
56,153,34592,46589
53,358,19605,20172
44,63,18893,34868
50,308,35150,37050
37,163,62821,18735
50,45,59838,39519
47,230,23586,31632
38,90,29188,14621
50,98,37016,28038
34,83,61187,14534
46,194,33882,40241
59,56,14844,26738
38,1374,56975,29611
55,372,30786,32464
47,104,57184,7738
58,90,17408,12773
38,19,25861,41043
51,69,14008,34616
41,127,63692,45748
38,122,35669,19949
51,179,29504,7583
46,160,50401,12584
55,106,16849,46459
60,66,35929,33241
36,23,31962,37060
40,69,20687,44314
48,137,18748,14427
47,109,51566,24034
40,435,63793,20232
55,209,58245,26955
49,958,36077,14422
54,110,61216,32634
56,170,30336,45312
47,95,40123,26937
33,731,46790,33876
50,664,65047,41789
56,479,40495,18572
31,254,38551,18820
38,427,45188,14395
59,77,15796,5438
50,60,35190,22330
49,49,40704,49326
38,102,50333,9046
49,62,49747,12691
50,73,31621,47234
40,109,22869,36246
59,0,64450,16241
57,388,35771,48837
38,85,53075,34240
47,42,35827,19070
50,23,46048,41030
47,146,43445,27243
48,100,23680,33601
46,55,55239,11916
48,67,12481,30330
37,235,68981,45970
45,94,47420,24829
57,135,60780,42271
32,60,23529,47014
49,276,57772,23838
48,159,20226,8717
48,64,62465,17776
48,247,52536,44746
44,102,64576,22046
41,87,61357,24328
32,106,15472,11214
47,108,26004,15218
44,312,17457,27123
36,92,29959,49922
38,178,15116,30985
55,80,47282,30355
55,169,41919,18405
45,81,68913,21746
46,317,16617,40918
42,217,68890,7731
42,196,35029,34420
34,221,68315,15074
38,97,14283,8235
42,634,20598,24575
55,700,52489,6892
31,67,61079,45274
41,80,30607,12546
32,185,69963,13623
60,17,57688,13466
46,165,67022,6432
46,210,31552,6447
50,76,35982,28893
35,64,60842,37725
35,131,41761,11102
50,252,45617,38423
48,155,40537,6318
50,14,21881,18970
59,92,16688,27667
38,748,36817,27164
55,104,14115,30232
37,65,56848,47264
55,181,44700,35350
42,176,54418,28644
47,28,10143,12643
55,610,24057,13635
40,279,60011,25681
38,345,47959,39833
39,191,31981,17947
55,82,55960,44124
53,18,27007,26382
50,541,23337,49988
35,67,51248,36130
35,137,20650,35940
45,94,16193,13164
35,259,12675,22583
40,87,48348,26713
47,153,65888,19858
45,142,56434,11912
37,103,50351,14202
41,179,16469,22405
41,123,26396,33389
41,239,17584,9088
41,358,17805,41354
48,286,55003,19125
37,312,44020,45792
37,80,52226,12623
33,126,10477,31180
37,417,51354,12011
33,85,10624,49275
50,131,60452,36009
30,392,16175,42735
37,85,20962,21280
32,24,43612,11391
54,119,24554,37682
32,66,61295,48866
56,460,16510,36577
36,183,31476,18327
48,189,62487,24826
47,73,23582,34579
29,130,49876,31076
56,139,16968,39739
40,168,30723,32571
52,99,28019,13384
33,97,48910,13858
47,80,12654,8649
50,204,61507,15560
56,43,65341,13709
57,15,25199,49172
56,173,40900,47134
37,176,25712,18400
45,260,20332,36479
58,83,30159,36743
50,164,62912,24585
38,95,29503,8777
38,264,51640,35022
48,124,60119,12158
50,107,31660,5021
50,130,19562,5861
32,128,52560,7936
47,484,47857,9834
38,80,28130,15164
48,174,19435,20926
33,249,32075,41943
48,240,42828,40319
33,384,13745,24069
32,71,49650,44584
30,210,55053,13607
47,111,20251,22454
33,211,20451,41661
48,436,16523,34088
57,22,21640,10688
55,101,55172,26757
38,194,38613,21011
29,124,16172,41916
39,41,21775,36902
52,31,65016,29595
40,17,63565,43357
32,301,65563,22891
57,1223,62302,14344
35,12,20583,20584
48,1000,35983,16009
35,333,43953,15999
54,219,66059,16329
35,241,14201,39400
43,471,13263,30632
35,55,27506,26613
32,74,21924,46513
35,300,46675,11779
37,520,43610,25937
60,130,29901,28262
52,96,21737,8672
46,66,44425,25804
47,320,29479,38645
51,36,16719,14376
52,234,59579,38597
32,301,65811,17664
33,75,64300,10094
29,78,14017,36284
32,162,11150,39998
59,72,66123,9512
41,271,14042,16486
40,76,59684,23540
50,10,24838,35456
50,39,48729,6821
53,12,17473,32120
33,30,39840,27074
44,59,68823,47654
50,287,18947,6843
58,140,53316,31256
35,63,50228,25198
55,358,57353,36644
54,120,33394,11558
60,11,42705,5133
48,532,23097,36644
43,175,30375,45811
31,157,45488,13907
51,112,52394,48344
47,264,35634,20465
42,172,24174,37283
46,435,19589,16539
42,84,31334,7367
47,653,38398,29994
36,205,25054,44479
47,110,14079,13464
38,100,26249,15138
47,133,59441,42991
37,277,65070,24398
47,303,22928,5644
52,263,40197,9085
42,265,69616,43444
53,107,61797,45381
42,77,34517,27960
42,130,49268,22116
37,377,22399,15504
29,155,57399,15223
52,454,13127,17235
57,61,59279,47855
46,183,56962,43587
57,218,56926,10841
55,384,43683,47008
31,57,39630,8931
55,209,59943,39800
38,89,61105,42966
29,82,34076,47091
47,225,50872,49804
44,168,15439,9770
45,98,25799,26344
57,366,25407,18270
29,2089,37887,18730
54,84,47821,19697
48,369,19901,5040
56,125,50559,30241
37,109,26676,42170
48,58,38119,48794
38,35,23564,38551
58,556,25191,42557
47,100,27359,40214
51,20,48740,30315
42,133,64110,17028
57,101,11861,18349
46,240,12392,18974
56,59,52442,20111
46,515,14606,20871
59,130,43765,27812
55,361,30593,22557
36,99,64056,14895
58,272,33369,14847
58,98,65413,47752
47,58,39348,7961
55,52,38295,16831
44,157,26098,38649
40,609,51905,26764
37,94,56740,23030
41,108,54716,39640
33,116,65959,12671
48,87,16971,39985
48,128,32428,46326
39,581,27933,35259
52,20,35319,40856
48,113,52299,48141
44,18,41691,11263
45,106,38836,28248
40,154,10777,35183
29,130,59078,30393
43,146,34550,19686
47,56,62426,37910
29,185,32957,17849
31,1033,40671,40040
37,503,50673,8414
36,95,51023,10629
59,87,68844,20726
30,105,42615,22426
57,57,56939,15745
53,124,57099,49343
52,52,13993,48053
41,219,43418,21433
43,281,37082,7153
48,57,11571,34789
59,97,23298,30194
36,155,62506,39134
41,84,55946,21043
52,13,11234,5797
55,130,54880,27771
45,136,40750,30152
46,39,23675,30088
51,360,16014,30346
50,68,34962,22986
50,153,57801,44615
57,156,65258,18879
60,199,14083,36892
53,23,52295,43081
31,181,69184,48108
44,39,50143,44776
34,147,34918,7181
58,113,23466,16641
51,519,58311,25215
57,223,20588,10041
57,243,21767,29533
57,203,18474,5270
52,191,60520,42309
45,105,51382,7286
46,116,11303,47760
47,87,16444,10167
44,114,40405,25604
40,219,45003,42775
51,512,14697,42836
44,236,29914,29232
37,130,32952,40729
60,111,34354,44553
57,80,17456,13916
39,85,59881,30464
47,69,22526,25325
57,78,24027,41589
30,134,55361,26225
55,63,23892,31309
52,352,27125,12851
44,127,44796,16210
48,254,26456,20899
49,100,29683,45708
41,88,34454,27480
54,121,24030,7526
48,91,50953,44960
43,217,47411,9019
41,164,52428,47511
54,121,31844,21863
57,125,69215,49284
57,109,46546,30454
42,220,31717,25342
41,9,51359,12272
54,82,13008,17656
44,763,29041,48547
31,129,23783,38759
55,976,46700,16050
51,549,35908,40034
41,342,46925,24509
44,79,23699,26312
47,63,56886,33571
45,119,12910,45082
52,15,39632,30637
46,308,29722,24032
54,103,68365,19084
48,312,34643,7298
60,590,29117,25047
53,116,61165,9396
47,129,44735,8964
54,28,44210,20800
57,50,48634,31037
57,97,57678,8423
53,94,46428,39129
57,508,48361,24020
58,29,29948,11843
48,116,11012,41876
57,247,26608,24568
56,66,51008,27651
40,335,26639,40082
47,38,39906,7628
51,89,64980,47888
47,1129,13959,21023
54,14,31611,28860
53,49,60802,47205
30,645,41237,42429
47,176,19879,26068
31,15,32735,46718
46,10,23089,20543
52,114,31917,30179
43,13,39368,31247
57,96,30317,48355
54,511,64093,42191
48,86,32644,32835
46,516,61616,19295
51,300,23657,27640
40,94,62072,5449
47,125,14675,38147
37,125,39054,9274
44,12,35935,32793
47,212,48839,30714
30,178,29992,13686
48,67,11516,32766
54,19,47392,14933
44,85,68306,17761
41,122,23273,32994
33,27,14426,32842
37,60,68165,49597
52,34,46710,28727
54,561,28411,46789
29,120,12138,45894
38,74,28031,30824
40,214,48328,17037
54,523,21210,31456
37,107,35735,42541
59,160,21059,24484
41,16,60902,10234
47,184,57282,25816
56,168,59880,48493
49,76,52127,39994
56,120,25278,29280
37,138,30612,7945
52,79,28408,18396
43,78,65692,10587
58,36,25586,41911
39,117,16710,9568
38,60,34796,49542
42,89,49143,14182
29,88,44813,8805
32,11,50363,42964
47,18,29513,19134
30,157,41344,5287
31,186,44169,29262
58,569,66751,38700
44,77,51909,11648
44,19,69998,7960
31,218,44055,41886
33,43,39485,12210
39,37,58543,10244
47,1642,57918,36463
44,85,49227,20169
44,202,17116,21244
33,316,44340,41772
43,35,30930,31292
29,26,29179,8424
46,59,53102,9572
30,118,18201,16557
31,72,13599,11418
33,106,24973,38785
33,263,59544,16828
47,93,64565,46621
55,231,32015,18823
37,101,48946,18742
37,141,49813,39976
32,97,53988,29518
58,88,68047,18184
50,88,50574,43485
46,22,41854,18077
46,101,58156,19525
43,78,10051,31736
40,293,68817,38586
56,39,63907,44272
39,67,65950,19885
45,25,67017,9944
38,145,65620,18913
41,167,39187,26075
43,126,52556,36977
47,267,38042,12157
31,23,50571,15071
47,111,63362,48689
47,206,59834,17081
31,95,42500,41400
47,345,32299,16004
41,81,30289,29508
36,46,15351,46500
41,154,15825,19998
41,85,67324,12524
35,448,69539,36942
50,165,20748,25697
40,53,29580,38369
30,296,42327,40656
30,202,19064,44060
49,155,59051,46476
54,23,60938,12462
38,70,68317,32928
33,787,19907,38077
44,27,48444,16850
40,183,21930,5255
43,115,19845,17146
33,62,56016,16509
40,554,30544,34057
53,276,12076,38301
39,145,18176,21053
41,112,16554,8288
43,95,30843,33512
55,61,25009,16664
46,63,29742,26813
57,104,23672,47886
51,118,36479,45735
31,34,10033,26979
41,82,19643,39277
33,149,39398,39427
41,583,66036,5902
51,81,62002,5015
30,55,60858,49151
30,73,66547,26512
33,131,36362,49939
36,118,46847,27769
46,81,47091,36660
33,66,30689,31636
32,77,54018,47481
48,52,68474,39312
44,236,52413,25190
43,74,14578,30159
29,94,42631,15021
43,211,31293,7565
44,536,42345,35212
56,210,33320,29687
39,144,65467,7363
37,85,56362,23121
33,74,69292,48795
40,13,26000,12925
32,192,43673,7132
57,17,40876,43524
31,116,63227,44094
30,110,45026,45733
35,148,43672,20869
41,67,11116,14267
37,146,37713,12555
30,979,49531,35525
33,51,36702,44090
40,101,24278,45161
36,107,20784,35704
32,65,48721,20960
32,78,63096,37268
29,965,67722,9765
32,85,12986,23866
41,26,52645,27711
31,13,36733,17200
51,47,29001,5215
57,30,32734,43430
43,38,51307,25324
33,137,38448,14967
41,84,42587,28406
37,94,51389,20966
46,91,35755,5029
55,71,54798,38148
37,210,33275,19508
29,121,44575,48196
31,96,14462,22104
36,165,36529,18132
52,82,25994,44102
41,100,25923,47460
